"Debug","5","28-Aug-2025 10:31:39:760","MesServer_J1F","MesServer_J1F:StatusChangeListenerMCSEventThreadPool-2","J1FSTO13301","[CLDC] >> device.lgMesQuery.J1FSTO13301, PTAJFP000124 / J1FSTO13301-301, online - true","debug","DurableLotInfoCheck.DurableLotInfoCheck","","","1756391499760"
"Debug","5","28-Aug-2025 10:31:39:759","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124","2Requesting MesQuery for carrier 'PTAJFP000124' at location 'J1FSTO13301-301' and carrierType is 'EMPTY'.","debug","LGStockerSEM.publishMESQueryEvent","","","1756391499759"
"Debug","8","28-Aug-2025 10:31:39:759","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","",">> SMPL_CLCT_CMPL_CODE NotFound | Value=SMPL_CLCT_CMPL_CODE | Reason=Custom Property(SMPL_CLCT_CMPL_CODE) not found on Carrier (PTAJFP000124)","debug","LGStockerSEM.getMaterialAttribute","","","1756391499759"
"Debug","8","28-Aug-2025 10:31:39:759","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","",">> PET_WINDING_CMPL_CODE NotFound | Value=PET_WINDING_CMPL_CODE | Reason=Custom Property(PET_WINDING_CMPL_CODE) not found on Carrier (PTAJFP000124)","debug","LGStockerSEM.getMaterialAttribute","","","1756391499759"
"Debug","8","28-Aug-2025 10:31:39:758","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","",">> CST_CLEAN_CODE NotFound | Value=CST_CLEAN_CODE | Reason=Custom Property(CST_CLEAN_CODE) not found on Carrier (PTAJFP000124)","debug","LGStockerSEM.getMaterialAttribute","","","1756391499758"
"Debug","5","28-Aug-2025 10:31:39:757","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124","1Requesting MesQuery for carrier 'PTAJFP000124' at location 'J1FSTO13301-301' and carrierType is 'EMPTY'.","debug","LGStockerSEM.publishMESQueryEvent","","","1756391499757"
"Debug","7","28-Aug-2025 10:31:39:756","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124",">>> This Stocker is final destination, and trying to stored Stocker shelf. ask cldc","debug","LGStockerSEM.checkMesQueryEvent","","","1756391499756"
"Debug","7","28-Aug-2025 10:31:39:756","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124",">>> Carrier Travel Infromation check. requestedDestion : J1FSTO13301 , requestLocation : D_PTT01","debug","LGStockerSEM.checkMesQueryEvent","","","1756391499756"
"Info","8","28-Aug-2025 10:31:39:756","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124",">>> isMesOnline : true","INFO","LGStockerSEM.isMesOnline","","","1756391499756"
"Debug","7","28-Aug-2025 10:31:39:756","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124",">>> checkMesQueryEvent : PTAJFP000124::J1FSTO13301-301","debug","LGStockerSEM.checkMesQueryEvent","","","1756391499756"
"Debug","8","28-Aug-2025 10:31:39:756","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124",">>>PTAJFP000124:waitInput:null","debug","LGStockerSEM.removeLGSendMsgHashMap","","","1756391499756"
"Debug","7","28-Aug-2025 10:31:39:756","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","","statistical data for the carrier PTAJFP000124 are gathered trigger is 0","debug","LGStockerSEM.fireLGMoveStatisticalDataStatisticTrigger","","","1756391499756"
"Com","1","28-Aug-2025 10:31:39:755","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):HsmsRecv/10.228.115.165:30061","","--> Event Report Send CEID:158 - CarrierWaitIn  CarrierID: PTAJFP000124  Location: J1FSTO13301-301","commessage","SecsProtocolLogger.logMessage","classlgmcs.device.mcs.storage.lgstockerSEM.ComLogParser","0001860b00000000263c0103b10400000000a902009e01010102a90200150103410c5054414a4650303030313234410f4a314653544f31333330312d333031410f4a314653544f31333330312d333031","1756391499755"
"Info","9","28-Aug-2025 10:31:39:755","","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):HsmsRecv/10.228.115.165:30061","",">>> super Event Report Send CEID:158 - CarrierWaitIn  CarrierID: PTAJFP000124  Location: J1FSTO13301-301","INFO","COMLogParser.parseComLog","","","1756391499755"
"Debug","7","28-Aug-2025 10:31:38:735","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","","statistical data for the carrier PTAJFP000124 are gathered trigger is 0","debug","LGStockerSEM.fireLGMoveStatisticalDataStatisticTrigger","","","1756391498735"
"Info","7","28-Aug-2025 10:31:38:735","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124","after super - Carrier type of PTAJFP000124, is , readStatus Id Success","info","LGStockerSEM.carrierIDRead2_SuperCall","","","1756391498735"
"Info","7","28-Aug-2025 10:31:38:735","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124","before - Carrier type of PTAJFP000124, is , readStatus Id Success","info","LGStockerSEM.carrierIDRead2_SuperCall","","","1756391498735"
"Debug","7","28-Aug-2025 10:31:38:735","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124","Carrier Type is set by ","debug","LGStockerSEM.carrierIDRead2_SuperCall","","","1756391498735"
"Error","5","28-Aug-2025 10:31:38:735","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124","InvalidValue | Value= | Reason=Value  is not in the list of allowed values for property Carrier Type
	at classmcs.corba.BaseProxyJob.A(BaseProxyJob.java:496)
	at classmcs.corba.BaseProxyJob.getVoidRtnval(BaseProxyJob.java:411)
	at classmcs.proxy.CarrierProxy.setType(CarrierProxy.java:1421)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.setCarrierType(LGStockerSEM.java:17503)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.setCarrierType(LGStockerSEM.java:17488)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.carrierIDRead(LGStockerSEM.java:8658)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.carrierIDRead_updateDetailInfo(LGStockerSEM.java:12746)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.processEventReport(LGStockerSEM.java:850)
	at classmcs.device.mcs.EventReportThread$MyThread.run(EventReportThread.java:189)
Caused by: InvalidValue | Value= | Reason=Value  is not in the list of allowed values for property Carrier Type
	at classmcs.interfaces.MCSExceptionHelper.read(MCSExceptionHelper.java:80)
	at classmcs.interfaces._CarrierStub.setType(_CarrierStub.java:3123)
	at classmcs.proxy.CarrierProxy.access$12901(CarrierProxy.java:19)
	at classmcs.proxy.CarrierProxy$ProxyJob.makeIDLCall(CarrierProxy.java:2261)
	at classmcs.corba.BaseProxyJob.B(BaseProxyJob.java:350)
	at classmcs.corba.BaseProxyJob.setupTimerAndMakeIDLCall(BaseProxyJob.java:327)
	at classmcs.corba.ProxyThreadPool$WorkerThread.run(ProxyThreadPool.java:365)
","error","LGStockerSEM.setCarrierType","","","1756391498735"
"Debug","7","28-Aug-2025 10:31:38:730","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124",">>> newCarrierType : ","debug","LGStockerSEM.carrierIDRead_updateDetailInfo","","","1756391498730"
"Info","7","28-Aug-2025 10:31:38:730","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124",">>> check portReaderCount : port - J1FSTO13301-301, count : 1","info","LGStockerSEM.carrierIDRead_updateDetailInfo","","","1756391498730"
"Info","8","28-Aug-2025 10:31:38:730","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124"," remove cperSend : null","info","LGStockerSEM.carrierIDRead_updateDetailInfo","","","1756391498730"
"Error","9","28-Aug-2025 10:31:38:730","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","delete COVER_FLAG","NotFound | Value=COVER_FLAG | Reason=Custom Property(COVER_FLAG) not found on Carrier (PTAJFP000124)
	at classmcs.corba.BaseProxyJob.A(BaseProxyJob.java:496)
	at classmcs.corba.BaseProxyJob.getVoidRtnval(BaseProxyJob.java:411)
	at classmcs.proxy.CarrierProxy.deleteProperty(CarrierProxy.java:370)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.lgDeleteCustomPropertyList(LGStockerSEM.java:2341)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.carrierIDRead_updateDetailInfo(LGStockerSEM.java:12677)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.processEventReport(LGStockerSEM.java:850)
	at classmcs.device.mcs.EventReportThread$MyThread.run(EventReportThread.java:189)
Caused by: NotFound | Value=COVER_FLAG | Reason=Custom Property(COVER_FLAG) not found on Carrier (PTAJFP000124)
	at classmcs.interfaces.MCSExceptionHelper.read(MCSExceptionHelper.java:80)
	at classmcs.interfaces._CarrierStub.deleteProperty(_CarrierStub.java:4285)
	at classmcs.proxy.CarrierProxy.access$1201(CarrierProxy.java:19)
	at classmcs.proxy.CarrierProxy$ProxyJob.makeIDLCall(CarrierProxy.java:1676)
	at classmcs.corba.BaseProxyJob.B(BaseProxyJob.java:350)
	at classmcs.corba.BaseProxyJob.setupTimerAndMakeIDLCall(BaseProxyJob.java:327)
	at classmcs.corba.ProxyThreadPool$WorkerThread.run(ProxyThreadPool.java:365)
","error","LGStockerSEM.lgDeleteCustomPropertyist","","","1756391498730"
"Error","9","28-Aug-2025 10:31:38:729","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","delete SMPL_CLCT_CMPL_CODE","NotFound | Value=SMPL_CLCT_CMPL_CODE | Reason=Custom Property(SMPL_CLCT_CMPL_CODE) not found on Carrier (PTAJFP000124)
	at classmcs.corba.BaseProxyJob.A(BaseProxyJob.java:496)
	at classmcs.corba.BaseProxyJob.getVoidRtnval(BaseProxyJob.java:411)
	at classmcs.proxy.CarrierProxy.deleteProperty(CarrierProxy.java:370)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.lgDeleteCustomPropertyList(LGStockerSEM.java:2341)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.carrierIDRead_updateDetailInfo(LGStockerSEM.java:12677)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.processEventReport(LGStockerSEM.java:850)
	at classmcs.device.mcs.EventReportThread$MyThread.run(EventReportThread.java:189)
Caused by: NotFound | Value=SMPL_CLCT_CMPL_CODE | Reason=Custom Property(SMPL_CLCT_CMPL_CODE) not found on Carrier (PTAJFP000124)
	at classmcs.interfaces.MCSExceptionHelper.read(MCSExceptionHelper.java:80)
	at classmcs.interfaces._CarrierStub.deleteProperty(_CarrierStub.java:4285)
	at classmcs.proxy.CarrierProxy.access$1201(CarrierProxy.java:19)
	at classmcs.proxy.CarrierProxy$ProxyJob.makeIDLCall(CarrierProxy.java:1676)
	at classmcs.corba.BaseProxyJob.B(BaseProxyJob.java:350)
	at classmcs.corba.BaseProxyJob.setupTimerAndMakeIDLCall(BaseProxyJob.java:327)
	at classmcs.corba.ProxyThreadPool$WorkerThread.run(ProxyThreadPool.java:365)
","error","LGStockerSEM.lgDeleteCustomPropertyist","","","1756391498729"
"Error","9","28-Aug-2025 10:31:38:729","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","delete CST_CLEAN_CODE","NotFound | Value=CST_CLEAN_CODE | Reason=Custom Property(CST_CLEAN_CODE) not found on Carrier (PTAJFP000124)
	at classmcs.corba.BaseProxyJob.A(BaseProxyJob.java:496)
	at classmcs.corba.BaseProxyJob.getVoidRtnval(BaseProxyJob.java:411)
	at classmcs.proxy.CarrierProxy.deleteProperty(CarrierProxy.java:370)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.lgDeleteCustomPropertyList(LGStockerSEM.java:2341)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.carrierIDRead_updateDetailInfo(LGStockerSEM.java:12677)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.processEventReport(LGStockerSEM.java:850)
	at classmcs.device.mcs.EventReportThread$MyThread.run(EventReportThread.java:189)
Caused by: NotFound | Value=CST_CLEAN_CODE | Reason=Custom Property(CST_CLEAN_CODE) not found on Carrier (PTAJFP000124)
	at classmcs.interfaces.MCSExceptionHelper.read(MCSExceptionHelper.java:80)
	at classmcs.interfaces._CarrierStub.deleteProperty(_CarrierStub.java:4285)
	at classmcs.proxy.CarrierProxy.access$1201(CarrierProxy.java:19)
	at classmcs.proxy.CarrierProxy$ProxyJob.makeIDLCall(CarrierProxy.java:1676)
	at classmcs.corba.BaseProxyJob.B(BaseProxyJob.java:350)
	at classmcs.corba.BaseProxyJob.setupTimerAndMakeIDLCall(BaseProxyJob.java:327)
	at classmcs.corba.ProxyThreadPool$WorkerThread.run(ProxyThreadPool.java:365)
","error","LGStockerSEM.lgDeleteCustomPropertyist","","","1756391498729"
"Error","9","28-Aug-2025 10:31:38:728","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","delete PET_WINDING_CMPL_CODE","NotFound | Value=PET_WINDING_CMPL_CODE | Reason=Custom Property(PET_WINDING_CMPL_CODE) not found on Carrier (PTAJFP000124)
	at classmcs.corba.BaseProxyJob.A(BaseProxyJob.java:496)
	at classmcs.corba.BaseProxyJob.getVoidRtnval(BaseProxyJob.java:411)
	at classmcs.proxy.CarrierProxy.deleteProperty(CarrierProxy.java:370)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.lgDeleteCustomPropertyList(LGStockerSEM.java:2341)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.carrierIDRead_updateDetailInfo(LGStockerSEM.java:12677)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.processEventReport(LGStockerSEM.java:850)
	at classmcs.device.mcs.EventReportThread$MyThread.run(EventReportThread.java:189)
Caused by: NotFound | Value=PET_WINDING_CMPL_CODE | Reason=Custom Property(PET_WINDING_CMPL_CODE) not found on Carrier (PTAJFP000124)
	at classmcs.interfaces.MCSExceptionHelper.read(MCSExceptionHelper.java:80)
	at classmcs.interfaces._CarrierStub.deleteProperty(_CarrierStub.java:4285)
	at classmcs.proxy.CarrierProxy.access$1201(CarrierProxy.java:19)
	at classmcs.proxy.CarrierProxy$ProxyJob.makeIDLCall(CarrierProxy.java:1676)
	at classmcs.corba.BaseProxyJob.B(BaseProxyJob.java:350)
	at classmcs.corba.BaseProxyJob.setupTimerAndMakeIDLCall(BaseProxyJob.java:327)
	at classmcs.corba.ProxyThreadPool$WorkerThread.run(ProxyThreadPool.java:365)
","error","LGStockerSEM.lgDeleteCustomPropertyist","","","1756391498728"
"Error","9","28-Aug-2025 10:31:38:728","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","delete IS_PROHIBITED","NotFound | Value=IS_PROHIBITED | Reason=Custom Property(IS_PROHIBITED) not found on Carrier (PTAJFP000124)
	at classmcs.corba.BaseProxyJob.A(BaseProxyJob.java:496)
	at classmcs.corba.BaseProxyJob.getVoidRtnval(BaseProxyJob.java:411)
	at classmcs.proxy.CarrierProxy.deleteProperty(CarrierProxy.java:370)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.lgDeleteCustomPropertyList(LGStockerSEM.java:2341)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.carrierIDRead_updateDetailInfo(LGStockerSEM.java:12677)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.processEventReport(LGStockerSEM.java:850)
	at classmcs.device.mcs.EventReportThread$MyThread.run(EventReportThread.java:189)
Caused by: NotFound | Value=IS_PROHIBITED | Reason=Custom Property(IS_PROHIBITED) not found on Carrier (PTAJFP000124)
	at classmcs.interfaces.MCSExceptionHelper.read(MCSExceptionHelper.java:80)
	at classmcs.interfaces._CarrierStub.deleteProperty(_CarrierStub.java:4285)
	at classmcs.proxy.CarrierProxy.access$1201(CarrierProxy.java:19)
	at classmcs.proxy.CarrierProxy$ProxyJob.makeIDLCall(CarrierProxy.java:1676)
	at classmcs.corba.BaseProxyJob.B(BaseProxyJob.java:350)
	at classmcs.corba.BaseProxyJob.setupTimerAndMakeIDLCall(BaseProxyJob.java:327)
	at classmcs.corba.ProxyThreadPool$WorkerThread.run(ProxyThreadPool.java:365)
","error","LGStockerSEM.lgDeleteCustomPropertyist","","","1756391498728"
"Error","9","28-Aug-2025 10:31:38:727","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","delete MES_NG","NotFound | Value=MES_NG | Reason=Custom Property(MES_NG) not found on Carrier (PTAJFP000124)
	at classmcs.corba.BaseProxyJob.A(BaseProxyJob.java:496)
	at classmcs.corba.BaseProxyJob.getVoidRtnval(BaseProxyJob.java:411)
	at classmcs.proxy.CarrierProxy.deleteProperty(CarrierProxy.java:370)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.lgDeleteCustomPropertyList(LGStockerSEM.java:2341)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.carrierIDRead_updateDetailInfo(LGStockerSEM.java:12677)
	at classlgmcs.device.mcs.storage.lgstockerSEM.LGStockerSEM.processEventReport(LGStockerSEM.java:850)
	at classmcs.device.mcs.EventReportThread$MyThread.run(EventReportThread.java:189)
Caused by: NotFound | Value=MES_NG | Reason=Custom Property(MES_NG) not found on Carrier (PTAJFP000124)
	at classmcs.interfaces.MCSExceptionHelper.read(MCSExceptionHelper.java:80)
	at classmcs.interfaces._CarrierStub.deleteProperty(_CarrierStub.java:4285)
	at classmcs.proxy.CarrierProxy.access$1201(CarrierProxy.java:19)
	at classmcs.proxy.CarrierProxy$ProxyJob.makeIDLCall(CarrierProxy.java:1676)
	at classmcs.corba.BaseProxyJob.B(BaseProxyJob.java:350)
	at classmcs.corba.BaseProxyJob.setupTimerAndMakeIDLCall(BaseProxyJob.java:327)
	at classmcs.corba.ProxyThreadPool$WorkerThread.run(ProxyThreadPool.java:365)
","error","LGStockerSEM.lgDeleteCustomPropertyist","","","1756391498727"
"Debug","8","28-Aug-2025 10:31:38:727","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","PTAJFP000124",">>> STKC reported emptystatus : 0","debug","LGStockerSEM.carrierIDRead_updateDetailInfo","","","1756391498727"
"Info","3","28-Aug-2025 10:31:38:726","MesServer_J1F","MesServer_J1F:StatusChangeListenerMCSEventThreadPool-6","MesServer_J1F:Primary:Active","[SEND] 
BR_MHS_REG_EQPT_SCAN_RSLT 
{
  "TXN_ID": "1756391498725",
  "inDTName": "IN_DATA,IN_SCAN_LIST",
  "refDS": {
    "IN_SCAN_LIST": [
      {
        "DURABLE_ID": "PTAJFP000124",
        "STACK_NO": "1",
        "SCAN_RSLT": "OK",
        "SCAN_TYPE": "F"
      }
    ],
    "IN_DATA": [
      {
        "PORT_ID": "J1FSTO13301-301",
        "EQUIPMENT_ID": "J1FSTO13301"
      }
    ]
  },
  "actID": "BR_MHS_REG_EQPT_SCAN_RSLT",
  "outDTName": ""
}","info","SolaceClient.send","","","1756391498726"
"Com","1","28-Aug-2025 10:31:38:726","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):HsmsRecv/10.228.115.165:30061","","--> Event Report Send CEID:251 - CarrierIDRead, PTAJFP000124, loc : J1FSTO13301-301, read status : 0(Success), Empty : 0, ChildList : ","commessage","SecsProtocolLogger.logMessage","classlgmcs.device.mcs.storage.lgstockerSEM.ComLogParser","0001860b00000000263b0103b10400000000a90200fb01010102a902001a01010109410f4a314653544f31333330312d333031410c5054414a4650303030313234a9020000a9020000010041014e41044e4f4e45a90200004100","1756391498726"
"Info","7","28-Aug-2025 10:31:38:724","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","J1FSTO13301-301",">>> IDreadReport 0:<L[4] <U2 1> <A 'PTAJFP000124'> <U2 0> <A 'F'> >","Info","LGStockerSEM.reportIDRead","","","1756391498724"
"Info","7","28-Aug-2025 10:31:38:724","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):EventReportThreadP-J1FSTO13301","J1FSTO13301-301",">>> IDreadReportEvent - DeviceId J1FSTO13301, PortId :  J1FSTO13301-301, idreadInfoList : <L[1] <L[4] <U2 1> <A 'PTAJFP000124'> <U2 0> <A 'F'> > >","Info","LGStockerSEM.reportIDRead","","","1756391498724"
"Debug","2","28-Aug-2025 10:31:37:186","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):AbstractDispatcher-J1FCNV13302","MSD:Dev::PTAJFP000124:1756391050785::J1FCNV13302","MSD:Dev::PTAJFP000124:1756391050785::J1FCNV13302 MSD:Dev::DEV:J1FCNV13302:Move_Summary. [DeviceMoveSummaryData [
	MoveSummaryData [
	trackingId=MSD:Dev::PTAJFP000124:1756391050785::J1FCNV13302
	carrierId=PTAJFP000124
	jobId=1756391050785
	completionType=Completed
	completionTime=1756391497186
	closed=true
	failure=false
	reported=true
]
	deviceType=StorageDevice
	deviceId=J1FCNV13302
	priority=50
	sourceDevice=J1FCNV13302
	sourceLocation=J1FCNV13302-101
	destinationDevice=J1FSTO13301
	destinationLocation=D_PTT01
	timeMoveRequested=1756391050791
	timeMoveCompleted=null
	deliveredDevice=J1FCNV13302
	deliveredLocation=J1FCNV13302-421
	deliveredLocationType=Port
	durationTransferWait=null
	durationTransferInitiateWait=null
	durationResourceAssignWait=null
	durationRetrieve=null
	durationRetrieveWait=null
	durationTransport=null
	durationResourceUtil=null
	durationDelivery=null
	durationMove=null
	failureCount=0
	durationMove=null
	transferSummaryDataList=[]
]]","MSD:Dev::DEV:J1FCNV13302:Move_Summary","DeviceMoveSummaryData.fireMoveSummaryDataTrigger","","","1756391497186"
"Info","1","28-Aug-2025 10:31:37:186","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","","PTAJFP000124 is not in  J1FCNV13302 Locations","info","LGCnvSEM.carrierRemoved","","","1756391497186"
"Debug","7","28-Aug-2025 10:31:37:186","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","Removing carrier: PTAJFP000124 from location: J1FCNV13302-421","debug","Device.removeCarrier","","","1756391497186"
"Info","6","28-Aug-2025 10:31:37:186","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","clearJob",">>> PTAJFP000124 , location : J1FSTO13301-301, at : J1FSTO13301","info","LGCnvSEM.carrierRemoved","","","1756391497186"
"Debug","5","28-Aug-2025 10:31:37:184","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","PTAJFP000124 is removed and publish lgcarrierRemoved event","Debug","LGCnvSEM.carrierRemoved","","","1756391497184"
"Info","9","28-Aug-2025 10:31:37:184","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","Access Mode Check - isManual : false","Info","LGCnvSEM.lgCarrierRemoved","","","1756391497184"
"Info","9","28-Aug-2025 10:31:37:184","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","Access Mode Check - accessMode : 1, carrierLoc : J1FCNV13302-421","Info","LGCnvSEM.lgCarrierRemoved","","","1756391497184"
"Com","1","28-Aug-2025 10:31:37:184","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","","--> Event Report Send CEID:153 - CarrierRemoved   CarrierID: PTAJFP000124, Loc : J1FCNV13302-421, Handoff : 1","commessage","SecsProtocolLogger.logMessage","classlgmcs.device.mcs.storage.lgcnvSEM.ComLogParser","0001860b000000004ba70103a9020000a902009901010102a902000f0103410c5054414a4650303030313234410f4a3146434e5631333330322d343231a9020001","1756391497184"
"Debug","8","28-Aug-2025 10:31:37:184","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","",">>> super1 Event Report Send CEID:153 - CarrierRemoved   CarrierID: PTAJFP000124, Loc : J1FCNV13302-421, Handoff : 1","DEBUG","COMLogParser.parseComLog","","","1756391497184"
"Info","9","28-Aug-2025 10:31:37:184","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","",">>> super Event Report Send CEID:153 - CarrierRemoved   CarrierID: PTAJFP000124","INFO","COMLogParser.parseComLog","","","1756391497184"
"Info","3","28-Aug-2025 10:31:36:182","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-2","MesServer_J1F:Primary:Active","[SEND] 
BR_MHS_ReportDurableMovingEvent 
{
  "TXN_ID": "1756391496181",
  "inDTName": "IN_DATA",
  "refDS": {
    "IN_DATA": [
      {
        "DURABLE_ID": "PTAJFP000124",
        "SHELF_ID": "",
        "TO_PORT_ID": "J1FSTO13301-301",
        "EVENT_TYPE_CODE": "B",
        "FROM_EQUIPMENT_ID": "J1FSTO13301",
        "USER_ID": "MCS",
        "FROM_PORT_ID": "J1FSTO13301-301",
        "DURABLE_STATUS_CODE": "AVAILABLE",
        "TO_EQUIPMENT_ID": "J1FSTO13301",
        "COMMAND_CODE": "HPTAJFP0001240828102410",
        "PORT_ID": "J1FCNV13302-421",
        "TRANSPORT_END_CODE": "1",
        "MCS_TXN_ID": "1756391496181",
        "LOT_ID": "",
        "ERROR_DETAIL": "",
        "ERROR_DURABLE_FLAG": "N",
        "EQUIPMENT_ID": "J1FCNV13302"
      }
    ]
  },
  "actID": "BR_MHS_ReportDurableMovingEvent",
  "outDTName": ""
}","info","SolaceClient.send","","","1756391496182"
"Debug","3","28-Aug-2025 10:31:36:178","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-2","MesServer_J1F:Primary:Active","[CVNT-B] ReportCarrierLocationUpdate >> Exception  ::Custom Property(SHELF) not found on Carrier (PTAJFP000124)","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1756391496178"
